-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2020 through 12/31/2020 in LST
Location: Latitude  0.0   Longitude -75.65 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 229.89 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
T2M                   MERRA-2 Temperature at 2 Meters (C) 
RH2M                  MERRA-2 Relative Humidity at 2 Meters (%) 
WS10M                 MERRA-2 Wind Speed at 10 Meters (m/s) 
CLOUD_AMT             CERES SYN1deg Cloud Amount (%) 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
-END HEADER-
YEAR,MO,DY,HR,T2M,RH2M,WS10M,CLOUD_AMT,ALLSKY_SFC_SW_DWN
2020,10,14,5,22.36,100.0,1.17,92.56,0.0
2020,10,14,6,22.46,99.65,1.04,69.71,98.05
2020,10,14,7,23.72,96.54,0.49,48.12,312.23
2020,10,14,8,24.97,92.52,0.22,26.59,554.12
2020,10,14,9,26.41,84.57,0.28,55.71,747.53
2020,10,14,10,27.72,75.93,0.37,43.83,855.03
2020,10,14,11,28.45,71.25,0.4,78.91,928.05
2020,10,14,12,28.62,69.77,0.43,79.57,893.17
2020,10,14,13,28.52,70.31,0.46,32.66,803.15
2020,10,14,14,28.28,71.99,0.53,39.05,587.2
2020,10,14,15,27.94,74.45,0.57,41.53,404.08
2020,10,14,16,27.49,79.34,0.49,59.57,181.95
2020,10,14,17,26.76,87.03,0.48,80.17,24.67
2020,10,14,18,25.51,93.72,0.91,99.65,0.0
2020,10,14,19,24.58,95.84,1.26,99.73,0.0
2020,10,14,20,24.05,97.09,1.13,99.61,0.0
2020,10,14,21,23.79,97.81,1.0,99.73,0.0
2020,10,14,22,23.53,98.83,0.98,99.5,0.0
2020,10,14,23,23.24,99.97,0.92,99.91,0.0
2020,10,15,0,22.97,100.0,1.07,99.82,0.0
2020,10,15,1,22.79,100.0,1.15,99.37,0.0
2020,10,15,2,22.71,100.0,1.14,100.0,0.0
2020,10,15,3,22.63,100.0,1.15,100.0,0.0
2020,10,15,4,22.68,100.0,1.08,100.0,0.0
2020,10,15,5,22.89,99.63,0.94,100.0,0.0
2020,10,15,6,23.27,96.54,0.73,99.57,50.5
2020,10,15,7,24.14,95.96,0.24,99.28,142.77
2020,10,15,8,25.01,91.74,0.07,98.09,257.27
2020,10,15,9,25.94,85.74,0.05,99.35,374.02
2020,10,15,10,27.04,79.39,0.13,97.61,534.7
2020,10,15,11,27.93,74.81,0.28,88.05,731.15
2020,10,15,12,28.3,74.05,0.44,58.19,801.65
2020,10,15,13,28.37,74.02,0.53,55.34,686.25
2020,10,15,14,28.23,75.18,0.61,60.45,516.45
2020,10,15,15,28.01,77.33,0.66,90.21,179.65
2020,10,15,16,27.72,81.82,0.56,94.27,101.0
2020,10,15,17,27.03,89.6,0.43,97.96,16.42
2020,10,15,18,25.71,95.84,0.97,100.0,0.0
2020,10,15,19,24.97,97.41,0.81,99.8,0.0
2020,10,15,20,24.73,97.89,0.87,99.59,0.0
2020,10,15,21,24.52,98.16,0.8,96.39,0.0
2020,10,15,22,24.04,99.39,0.67,99.37,0.0
2020,10,15,23,23.51,100.0,0.65,100.0,0.0
2020,10,16,0,23.08,100.0,0.89,100.0,0.0
2020,10,16,1,22.84,100.0,1.13,99.59,0.0
2020,10,16,2,22.86,99.94,1.02,100.0,0.0
2020,10,16,3,22.8,99.6,0.97,100.0,0.0
2020,10,16,4,22.56,100.0,1.11,98.44,0.0
2020,10,16,5,22.43,100.0,1.21,95.91,0.0
2020,10,16,6,22.84,97.65,1.05,95.2,52.6
2020,10,16,7,24.26,95.3,0.34,93.76,157.15
2020,10,16,8,25.61,89.98,0.19,92.75,309.65
2020,10,16,9,26.85,85.19,0.29,90.39,472.0
2020,10,16,10,28.03,80.13,0.38,98.03,496.65
2020,10,16,11,28.7,76.89,0.55,98.17,645.75
2020,10,16,12,28.82,75.03,0.76,91.45,654.6
2020,10,16,13,28.56,75.89,0.85,89.15,508.98
2020,10,16,14,28.33,78.56,0.84,93.32,348.85
2020,10,16,15,27.97,82.32,0.74,93.16,214.43
2020,10,16,16,27.5,88.03,0.54,95.95,101.1
2020,10,16,17,26.8,95.02,0.35,99.94,15.55
2020,10,16,18,25.75,97.88,0.95,99.99,0.0
2020,10,16,19,24.82,99.71,1.21,100.0,0.0
2020,10,16,20,24.41,100.0,0.86,100.0,0.0
2020,10,16,21,24.38,100.0,0.8,100.0,0.0
2020,10,16,22,24.27,99.78,0.81,97.33,0.0
2020,10,16,23,24.0,99.86,0.8,97.45,0.0
2020,10,17,0,23.67,100.0,0.76,87.51,0.0
2020,10,17,1,23.36,100.0,0.69,89.94,0.0
2020,10,17,2,23.16,99.76,0.94,83.87,0.0
2020,10,17,3,23.16,98.51,1.04,84.48,0.0
2020,10,17,4,23.23,97.33,0.86,56.55,0.0
2020,10,17,5,22.87,97.89,1.09,34.2,0.0
2020,10,17,6,22.62,98.58,1.16,61.17,68.68
2020,10,17,7,24.06,98.79,0.56,80.47,169.9
2020,10,17,8,25.16,96.44,0.35,99.17,220.6
2020,10,17,9,26.03,89.7,0.45,98.99,348.55
2020,10,17,10,27.19,79.48,0.4,96.46,421.95
2020,10,17,11,27.93,73.31,0.39,99.71,439.5
2020,10,17,12,28.24,71.79,0.44,99.29,406.73
2020,10,17,13,28.29,72.27,0.49,98.15,335.77
2020,10,17,14,28.12,73.96,0.55,98.92,277.75
2020,10,17,15,27.7,77.17,0.56,94.57,201.35
2020,10,17,16,27.28,82.64,0.4,98.26,110.07
2020,10,17,17,26.59,90.36,0.31,99.07,16.02
2020,10,17,18,25.65,94.31,0.68,100.0,0.0
2020,10,17,19,24.85,95.28,1.1,99.85,0.0
2020,10,17,20,24.12,97.73,1.32,92.1,0.0
2020,10,17,21,23.71,99.1,1.36,100.0,0.0
2020,10,17,22,23.37,100.0,1.34,96.01,0.0
2020,10,17,23,23.11,100.0,1.15,97.98,0.0
2020,10,18,0,23.03,100.0,0.95,100.0,0.0
2020,10,18,1,22.93,100.0,0.94,99.77,0.0
2020,10,18,2,22.83,100.0,0.92,100.0,0.0
2020,10,18,3,22.83,99.45,0.82,100.0,0.0
2020,10,18,4,22.58,99.99,0.9,99.28,0.0
2020,10,18,5,22.24,100.0,1.08,93.63,0.0
2020,10,18,6,22.5,100.0,0.89,72.78,83.38
2020,10,18,7,23.99,97.25,0.62,56.97,279.35
2020,10,18,8,25.17,93.16,0.42,41.77,523.28
2020,10,18,9,26.49,83.5,0.44,46.97,708.22
2020,10,18,10,27.84,74.42,0.43,66.38,784.0
2020,10,18,11,28.58,71.3,0.4,83.46,824.15
2020,10,18,12,29.07,69.92,0.41,99.01,733.5
2020,10,18,13,29.3,69.7,0.48,52.74,769.12
2020,10,18,14,29.2,70.56,0.55,57.36,596.75
2020,10,18,15,28.82,72.77,0.6,32.9,407.33
2020,10,18,16,28.24,78.28,0.49,51.64,181.25
2020,10,18,17,27.46,86.48,0.46,73.1,24.95
2020,10,18,18,26.22,91.86,0.88,94.56,0.0
2020,10,18,19,25.17,94.26,1.27,99.83,0.0
2020,10,18,20,24.49,95.77,1.39,95.17,0.0
2020,10,18,21,24.05,96.5,1.43,97.93,0.0
2020,10,18,22,23.65,97.19,1.42,99.63,0.0
2020,10,18,23,23.3,97.75,1.4,99.59,0.0
2020,10,19,0,23.14,97.59,1.29,99.69,0.0
2020,10,19,1,23.25,96.33,0.95,99.74,0.0
2020,10,19,2,23.19,96.5,0.59,99.85,0.0
2020,10,19,3,22.57,100.0,0.96,99.74,0.0
2020,10,19,4,22.17,100.0,1.19,99.78,0.0
2020,10,19,5,22.12,100.0,1.23,99.29,0.0
2020,10,19,6,22.26,99.31,1.24,68.08,99.93
2020,10,19,7,24.22,93.13,0.51,40.17,318.75
2020,10,19,8,26.09,83.73,0.21,13.44,567.17
2020,10,19,9,27.45,77.69,0.37,25.35,737.28
2020,10,19,10,28.52,73.47,0.41,59.3,746.78
2020,10,19,11,29.15,71.32,0.37,78.52,910.28
2020,10,19,12,29.46,70.5,0.3,75.69,899.58
2020,10,19,13,29.62,70.39,0.28,95.1,795.4
2020,10,19,14,29.64,70.83,0.32,41.86,674.72
2020,10,19,15,29.36,72.65,0.41,18.32,476.95
2020,10,19,16,28.78,78.1,0.41,41.79,219.07
2020,10,19,17,27.92,86.6,0.44,70.91,27.55
2020,10,19,18,26.58,92.1,0.9,99.56,0.0
2020,10,19,19,25.64,93.89,1.23,99.81,0.0
2020,10,19,20,25.04,94.91,1.32,99.92,0.0
2020,10,19,21,24.55,96.09,1.42,99.97,0.0
2020,10,19,22,24.09,97.61,1.41,99.96,0.0
2020,10,19,23,23.84,98.35,0.94,100.0,0.0
2020,10,20,0,23.85,97.93,0.67,99.96,0.0
2020,10,20,1,23.74,98.31,0.7,82.88,0.0
2020,10,20,2,23.51,99.28,0.84,67.01,0.0
2020,10,20,3,23.28,100.0,0.9,66.33,0.0
2020,10,20,4,23.1,100.0,0.93,48.56,0.0
2020,10,20,5,22.99,100.0,0.96,68.68,0.0
2020,10,20,6,23.09,99.59,1.06,59.74,101.68
2020,10,20,7,24.21,95.84,0.48,50.18,301.02
2020,10,20,8,25.2,92.91,0.27,41.17,522.6
2020,10,20,9,25.89,91.07,0.35,46.44,695.67
2020,10,20,10,26.36,88.98,0.43,92.66,746.55
2020,10,20,11,26.75,85.0,0.56,62.92,834.45
2020,10,20,12,27.11,81.16,0.66,53.23,806.2
2020,10,20,13,27.36,78.76,0.75,86.44,525.6
2020,10,20,14,27.41,78.45,0.81,84.43,419.12
2020,10,20,15,27.24,79.83,0.81,96.01,87.15
2020,10,20,16,26.85,84.16,0.62,92.67,58.38
2020,10,20,17,26.13,91.37,0.4,100.0,6.35
2020,10,20,18,25.04,96.79,0.88,100.0,0.0
2020,10,20,19,24.15,100.0,1.17,100.0,0.0
2020,10,20,20,23.65,100.0,1.27,100.0,0.0
2020,10,20,21,23.48,100.0,1.31,100.0,0.0
2020,10,20,22,23.69,100.0,1.13,100.0,0.0
2020,10,20,23,23.75,99.43,1.01,100.0,0.0
2020,10,21,0,23.5,99.86,1.09,100.0,0.0
2020,10,21,1,22.98,100.0,1.28,100.0,0.0
2020,10,21,2,22.64,100.0,1.25,99.52,0.0
2020,10,21,3,22.84,100.0,0.74,100.0,0.0
2020,10,21,4,22.96,99.86,0.7,100.0,0.0
2020,10,21,5,22.87,99.45,0.66,100.0,0.0
2020,10,21,6,23.03,98.17,0.88,100.0,32.95
2020,10,21,7,23.88,98.96,0.13,100.0,77.82
2020,10,21,8,24.6,93.56,0.35,100.0,128.55
2020,10,21,9,25.36,92.38,0.49,100.0,140.98
2020,10,21,10,25.65,89.73,0.62,100.0,96.18
2020,10,21,11,25.59,88.36,0.76,97.97,256.45
2020,10,21,12,25.52,88.93,0.78,100.0,227.35
2020,10,21,13,25.49,88.73,0.75,98.96,326.75
2020,10,21,14,25.48,88.47,0.72,98.89,313.83
2020,10,21,15,25.37,89.08,0.71,97.2,253.77
2020,10,21,16,25.11,92.0,0.53,97.61,121.47
2020,10,21,17,24.74,96.22,0.3,99.74,17.48
2020,10,21,18,24.07,97.87,0.85,100.0,0.0
2020,10,21,19,23.57,98.12,1.07,100.0,0.0
2020,10,21,20,23.36,97.62,1.07,99.98,0.0
2020,10,21,21,23.34,96.66,0.96,99.96,0.0
2020,10,21,22,23.36,96.0,0.76,97.01,0.0
2020,10,21,23,23.34,95.51,0.58,99.07,0.0
2020,10,22,0,23.12,95.65,0.69,99.52,0.0
2020,10,22,1,22.65,96.75,1.02,96.74,0.0
2020,10,22,2,22.22,97.98,1.26,100.0,0.0
2020,10,22,3,22.04,98.51,1.31,100.0,0.0
2020,10,22,4,21.87,98.89,1.36,100.0,0.0
2020,10,22,5,21.69,99.28,1.31,100.0,0.0
2020,10,22,6,22.02,99.61,0.88,99.48,50.9
2020,10,22,7,23.25,99.43,0.66,99.43,158.95
2020,10,22,8,24.42,98.24,0.56,98.6,277.8
2020,10,22,9,25.41,93.67,0.76,92.66,478.77
2020,10,22,10,26.67,82.32,0.93,88.66,739.67
2020,10,22,11,27.86,74.2,0.93,97.8,682.38
2020,10,22,12,28.42,72.27,0.85,97.47,531.33
2020,10,22,13,28.56,72.06,0.79,88.74,502.5
2020,10,22,14,28.37,73.24,0.76,85.56,366.62
2020,10,22,15,27.94,76.48,0.69,76.13,239.93
2020,10,22,16,27.49,81.88,0.5,83.83,106.9
2020,10,22,17,26.8,89.45,0.4,92.43,16.08
2020,10,22,18,25.71,94.42,0.92,100.0,0.0
2020,10,22,19,24.81,96.36,1.22,100.0,0.0
2020,10,22,20,24.35,97.19,1.0,100.0,0.0
2020,10,22,21,24.15,97.41,0.79,100.0,0.0
2020,10,22,22,24.09,97.14,0.85,100.0,0.0
2020,10,22,23,23.93,97.32,0.76,99.63,0.0
2020,10,23,0,23.62,98.25,0.67,98.76,0.0
2020,10,23,1,23.46,98.27,0.73,88.42,0.0
2020,10,23,2,23.39,97.79,0.6,86.51,0.0
2020,10,23,3,23.13,98.52,0.74,86.82,0.0
2020,10,23,4,22.6,100.0,1.08,64.41,0.0
2020,10,23,5,22.2,100.0,1.12,42.7,0.0
2020,10,23,6,22.49,100.0,0.86,55.63,81.15
2020,10,23,7,24.01,94.4,0.68,67.53,221.82
2020,10,23,8,25.36,86.37,0.62,76.88,380.5
2020,10,23,9,26.58,79.49,0.67,99.6,432.23
2020,10,23,10,27.38,75.4,0.67,99.02,567.28
2020,10,23,11,27.99,72.94,0.62,99.05,623.5
2020,10,23,12,28.39,71.78,0.54,99.04,562.35
2020,10,23,13,28.51,71.99,0.55,99.94,397.83
2020,10,23,14,28.35,74.16,0.63,94.79,364.73
2020,10,23,15,27.96,79.26,0.63,55.34,331.67
2020,10,23,16,27.4,84.98,0.61,69.4,146.5
2020,10,23,17,26.48,91.42,0.56,84.73,20.88
2020,10,23,18,25.37,95.54,0.71,99.48,0.0
2020,10,23,19,24.95,96.48,0.85,99.88,0.0
2020,10,23,20,24.74,96.97,0.75,99.84,0.0
2020,10,23,21,24.22,98.98,0.64,99.91,0.0
2020,10,23,22,23.79,100.0,0.63,99.11,0.0
2020,10,23,23,23.43,100.0,0.97,99.81,0.0
2020,10,24,0,23.42,100.0,0.97,99.66,0.0
2020,10,24,1,23.69,98.86,0.51,99.23,0.0
2020,10,24,2,23.49,99.65,0.64,99.62,0.0
2020,10,24,3,23.03,100.0,1.08,99.42,0.0
2020,10,24,4,22.43,100.0,1.38,99.2,0.0
2020,10,24,5,21.89,100.0,1.56,98.29,0.0
2020,10,24,6,22.18,100.0,1.27,62.58,102.35
2020,10,24,7,24.6,93.0,0.61,31.51,326.42
2020,10,24,8,26.17,84.76,0.41,1.23,576.3
2020,10,24,9,27.4,78.01,0.41,0.31,779.75
2020,10,24,10,28.5,73.01,0.37,23.64,900.62
2020,10,24,11,29.25,70.18,0.28,32.75,950.95
2020,10,24,12,29.69,68.82,0.2,60.58,886.0
2020,10,24,13,29.8,68.77,0.33,31.53,767.4
2020,10,24,14,29.65,70.03,0.51,10.19,697.55
2020,10,24,15,29.25,72.97,0.62,9.08,474.52
2020,10,24,16,28.63,79.47,0.57,33.73,218.93
2020,10,24,17,27.64,88.81,0.47,67.68,27.42
2020,10,24,18,26.2,95.62,1.0,99.6,0.0
2020,10,24,19,25.08,98.21,1.33,98.09,0.0
2020,10,24,20,24.41,100.0,1.34,98.3,0.0
2020,10,24,21,23.98,100.0,1.37,96.5,0.0
2020,10,24,22,23.8,100.0,1.38,95.9,0.0
2020,10,24,23,23.99,99.02,1.09,46.03,0.0
2020,10,25,0,24.09,97.95,0.76,48.99,0.0
2020,10,25,1,23.46,100.0,1.13,68.04,0.0
2020,10,25,2,22.85,100.0,1.43,83.49,0.0
2020,10,25,3,22.75,100.0,1.47,65.93,0.0
2020,10,25,4,23.09,100.0,1.28,59.25,0.0
2020,10,25,5,23.44,100.0,1.0,58.5,0.0
2020,10,25,6,23.51,97.04,0.99,38.55,116.12
2020,10,25,7,24.5,96.39,0.63,20.18,355.5
2020,10,25,8,26.04,89.44,0.49,3.4,604.15
2020,10,25,9,27.4,81.46,0.62,13.19,784.45
2020,10,25,10,28.41,76.38,0.56,23.46,904.12
2020,10,25,11,29.08,73.87,0.48,93.3,747.33
2020,10,25,12,29.54,72.55,0.46,66.57,852.67
2020,10,25,13,29.64,72.53,0.49,56.64,762.62
2020,10,25,14,29.58,73.34,0.58,81.24,558.35
2020,10,25,15,29.26,76.46,0.64,27.57,422.67
2020,10,25,16,28.6,83.38,0.53,50.34,188.93
2020,10,25,17,27.62,91.74,0.44,74.69,25.08
2020,10,25,18,26.4,96.21,0.85,99.25,0.0
2020,10,25,19,25.75,97.92,0.75,99.43,0.0
2020,10,25,20,25.5,98.56,0.73,99.5,0.0
2020,10,25,21,25.26,99.24,0.68,99.72,0.0
2020,10,25,22,24.93,100.0,0.68,99.08,0.0
2020,10,25,23,24.72,100.0,0.66,88.78,0.0
2020,10,26,0,24.5,100.0,1.01,99.05,0.0
2020,10,26,1,24.46,99.8,1.05,91.91,0.0
2020,10,26,2,24.36,99.56,1.04,98.62,0.0
2020,10,26,3,24.07,100.0,1.15,99.23,0.0
2020,10,26,4,23.9,100.0,1.18,88.76,0.0
2020,10,26,5,23.78,100.0,1.17,66.79,0.0
2020,10,26,6,23.81,98.5,1.14,44.17,116.55
2020,10,26,7,24.87,95.66,0.55,22.35,350.8
2020,10,26,8,26.39,87.29,0.46,2.16,601.08
2020,10,26,9,27.47,81.92,0.55,4.63,798.38
2020,10,26,10,28.34,78.14,0.48,47.58,865.78
2020,10,26,11,29.04,75.04,0.37,24.89,927.22
2020,10,26,12,29.48,73.18,0.25,24.25,893.72
2020,10,26,13,29.66,72.51,0.4,42.64,745.3
2020,10,26,14,29.45,73.88,0.59,17.2,658.25
2020,10,26,15,28.96,78.7,0.6,18.12,456.9
2020,10,26,16,28.37,85.01,0.52,27.7,218.77
2020,10,26,17,27.56,92.0,0.44,40.12,29.62
2020,10,26,18,26.52,96.31,0.99,55.13,0.0
2020,10,26,19,25.86,97.97,0.74,85.17,0.0
2020,10,26,20,25.66,98.78,0.7,83.85,0.0
2020,10,26,21,25.38,100.0,0.71,60.84,0.0
2020,10,26,22,25.13,100.0,0.68,42.95,0.0
2020,10,26,23,24.88,100.0,0.72,48.09,0.0
2020,10,27,0,24.6,100.0,1.11,51.59,0.0
2020,10,27,1,24.49,100.0,1.19,64.17,0.0
2020,10,27,2,24.48,100.0,1.13,73.51,0.0
2020,10,27,3,24.31,100.0,1.15,78.91,0.0
2020,10,27,4,24.02,100.0,1.25,88.91,0.0
2020,10,27,5,23.74,100.0,1.33,96.92,0.0
2020,10,27,6,23.64,100.0,1.24,89.98,81.97
2020,10,27,7,24.99,95.96,0.67,79.92,235.68
2020,10,27,8,26.36,89.12,0.65,69.57,402.3
2020,10,27,9,27.34,83.72,0.85,59.09,633.2
2020,10,27,10,28.14,80.74,0.88,89.06,690.88
2020,10,27,11,28.88,78.37,0.82,95.26,736.22
2020,10,27,12,29.29,76.68,0.74,84.4,692.75
2020,10,27,13,29.22,76.87,0.66,82.6,558.0
2020,10,27,14,28.97,79.11,0.53,80.19,485.52
2020,10,27,15,28.51,83.64,0.39,75.19,347.67
2020,10,27,16,27.98,89.41,0.36,80.77,160.9
2020,10,27,17,27.22,95.15,0.44,90.09,21.1
2020,10,27,18,26.33,97.68,0.92,100.0,0.0
2020,10,27,19,25.8,98.81,0.85,100.0,0.0
2020,10,27,20,25.6,99.17,0.76,99.65,0.0
2020,10,27,21,25.47,98.98,0.73,99.83,0.0
2020,10,27,22,25.63,97.25,0.61,100.0,0.0
2020,10,27,23,24.92,100.0,1.09,100.0,0.0
2020,10,28,0,24.43,100.0,1.2,100.0,0.0
2020,10,28,1,24.22,100.0,0.92,100.0,0.0
2020,10,28,2,24.3,100.0,0.71,99.57,0.0
2020,10,28,3,24.24,100.0,0.68,100.0,0.0
2020,10,28,4,24.11,99.8,0.64,100.0,0.0
2020,10,28,5,23.96,99.65,0.64,100.0,0.0
2020,10,28,6,23.92,99.29,0.86,88.23,86.75
2020,10,28,7,24.66,98.57,0.39,86.8,236.62
2020,10,28,8,25.2,98.27,0.05,83.56,425.2
2020,10,28,9,25.97,97.24,0.29,38.22,729.05
2020,10,28,10,26.8,90.51,0.62,33.58,875.7
2020,10,28,11,27.51,83.12,0.65,88.2,844.47
2020,10,28,12,28.1,80.43,0.49,92.73,809.45
2020,10,28,13,28.32,79.84,0.39,87.38,756.47
2020,10,28,14,28.15,81.42,0.38,77.35,599.0
2020,10,28,15,27.73,85.85,0.38,71.88,369.75
2020,10,28,16,27.22,91.17,0.41,78.49,168.98
2020,10,28,17,26.64,96.23,0.37,87.32,23.02
2020,10,28,18,26.3,96.02,0.66,96.17,0.0
2020,10,28,19,26.27,94.97,0.49,99.01,0.0
2020,10,28,20,26.07,95.13,0.52,98.87,0.0
2020,10,28,21,26.03,94.23,0.17,99.22,0.0
2020,10,28,22,25.75,94.64,0.51,99.69,0.0
2020,10,28,23,24.86,98.32,1.13,99.28,0.0
2020,10,29,0,24.25,100.0,1.05,99.54,0.0
2020,10,29,1,24.42,100.0,0.77,96.5,0.0
2020,10,29,2,24.36,99.77,0.68,95.89,0.0
2020,10,29,3,24.16,99.88,0.7,99.84,0.0
2020,10,29,4,24.03,99.92,0.74,96.83,0.0
2020,10,29,5,23.95,99.78,0.79,88.56,0.0
2020,10,29,6,24.0,99.31,0.69,76.71,108.8
2020,10,29,7,24.68,98.61,0.46,73.48,321.02
2020,10,29,8,25.64,97.33,0.23,67.08,551.62
2020,10,29,9,26.67,93.55,0.37,65.58,725.4
2020,10,29,10,27.83,86.23,0.48,61.17,850.35
2020,10,29,11,28.95,79.4,0.51,44.4,922.42
2020,10,29,12,29.51,77.06,0.39,74.4,840.38
2020,10,29,13,29.62,77.31,0.32,49.71,723.53
2020,10,29,14,29.4,79.37,0.35,37.48,634.2
2020,10,29,15,28.97,83.97,0.33,23.27,435.38
2020,10,29,16,28.55,89.44,0.26,45.86,200.23
2020,10,29,17,28.0,94.68,0.38,73.75,25.17
2020,10,29,18,27.33,94.98,0.84,99.79,0.0
2020,10,29,19,26.64,97.01,1.16,99.92,0.0
2020,10,29,20,25.96,99.77,1.35,99.88,0.0
2020,10,29,21,25.52,100.0,1.42,99.77,0.0
2020,10,29,22,25.24,100.0,1.35,99.88,0.0
2020,10,29,23,25.03,100.0,1.32,99.71,0.0
2020,10,30,0,24.82,100.0,1.33,99.0,0.0
2020,10,30,1,24.63,100.0,1.23,99.51,0.0
2020,10,30,2,24.53,100.0,1.05,99.3,0.0
2020,10,30,3,24.4,100.0,1.03,100.0,0.0
2020,10,30,4,24.21,100.0,0.82,100.0,0.0
2020,10,30,5,24.2,99.99,0.78,100.0,0.0
2020,10,30,6,24.3,98.97,0.85,100.0,15.23
2020,10,30,7,24.67,96.95,0.82,100.0,35.53
2020,10,30,8,24.75,94.89,0.64,100.0,60.0
2020,10,30,9,24.84,91.54,0.42,99.85,139.38
2020,10,30,10,25.51,83.76,0.29,93.02,408.42
2020,10,30,11,26.53,76.88,0.23,86.7,643.83
2020,10,30,12,27.24,74.36,0.12,77.81,728.45
2020,10,30,13,27.5,74.27,0.27,75.71,635.95
2020,10,30,14,27.37,75.88,0.4,91.76,446.1
2020,10,30,15,27.12,78.42,0.4,99.25,227.02
2020,10,30,16,26.7,82.96,0.34,99.83,102.45
2020,10,30,17,26.05,90.35,0.3,99.84,15.1
2020,10,30,18,25.19,95.41,0.77,99.5,0.0
2020,10,30,19,24.6,96.59,1.06,98.78,0.0
2020,10,30,20,24.22,97.26,1.14,98.61,0.0
2020,10,30,21,23.85,98.62,1.16,99.28,0.0
2020,10,30,22,23.58,99.59,1.14,99.67,0.0
2020,10,30,23,23.38,100.0,1.1,99.75,0.0
2020,10,31,0,23.16,100.0,1.15,99.96,0.0
2020,10,31,1,22.92,100.0,1.13,97.72,0.0
2020,10,31,2,22.74,100.0,0.99,98.86,0.0
2020,10,31,3,22.67,100.0,0.97,100.0,0.0
2020,10,31,4,22.67,100.0,0.94,100.0,0.0
2020,10,31,5,22.66,100.0,0.93,100.0,0.0
2020,10,31,6,22.84,98.72,0.85,100.0,44.67
2020,10,31,7,23.82,94.93,0.48,100.0,130.1
2020,10,31,8,24.64,92.27,0.24,100.0,256.12
2020,10,31,9,25.37,89.2,0.28,99.64,383.52
2020,10,31,10,25.9,86.86,0.27,100.0,342.7
2020,10,31,11,26.14,86.69,0.25,99.58,433.58
2020,10,31,12,26.16,88.44,0.25,98.61,297.45
2020,10,31,13,26.08,90.08,0.32,99.32,111.85
2020,10,31,14,26.06,91.03,0.34,99.72,104.6
2020,10,31,15,26.01,91.79,0.36,100.0,111.3
2020,10,31,16,25.67,94.12,0.42,100.0,53.9
2020,10,31,17,25.19,97.3,0.35,100.0,8.35
2020,10,31,18,24.65,98.26,0.79,99.88,0.0
2020,10,31,19,24.35,98.25,0.94,100.0,0.0
2020,10,31,20,24.18,98.25,0.98,99.91,0.0
2020,10,31,21,23.89,98.86,1.07,100.0,0.0
2020,10,31,22,23.62,99.47,1.17,98.76,0.0
2020,10,31,23,23.41,99.78,1.22,100.0,0.0
2020,11,1,0,23.39,99.3,1.17,100.0,0.0
2020,11,1,1,23.37,98.66,1.1,99.74,0.0
2020,11,1,2,23.06,99.14,1.2,100.0,0.0
2020,11,1,3,22.88,99.27,1.26,100.0,0.0
2020,11,1,4,22.94,98.73,1.18,100.0,0.0
2020,11,1,5,22.9,98.54,1.15,100.0,0.0
2020,11,1,6,22.8,98.87,1.13,99.55,62.9
2020,11,1,7,23.64,99.08,0.55,99.79,187.73
2020,11,1,8,24.47,97.94,0.24,99.98,333.08
2020,11,1,9,25.14,95.12,0.12,95.59,480.75
2020,11,1,10,25.63,90.62,0.12,99.88,483.12
2020,11,1,11,26.27,85.2,0.18,99.84,594.42
2020,11,1,12,26.76,81.41,0.35,98.09,548.8
2020,11,1,13,26.95,79.82,0.49,99.53,446.15
2020,11,1,14,26.89,80.35,0.56,98.26,252.9
2020,11,1,15,26.6,82.76,0.64,99.53,207.9
2020,11,1,16,26.16,86.92,0.61,99.79,101.07
2020,11,1,17,25.54,91.59,0.45,99.9,14.4
2020,11,1,18,24.65,96.86,0.66,99.87,0.0
2020,11,1,19,24.03,99.15,0.96,100.0,0.0
2020,11,1,20,23.65,100.0,1.05,100.0,0.0
2020,11,1,21,23.42,100.0,1.08,99.63,0.0
2020,11,1,22,23.28,100.0,1.15,98.96,0.0
2020,11,1,23,23.14,100.0,1.23,100.0,0.0
2020,11,2,0,23.03,100.0,1.25,99.27,0.0
2020,11,2,1,22.92,100.0,1.25,99.48,0.0
2020,11,2,2,22.64,100.0,1.34,100.0,0.0
2020,11,2,3,22.35,100.0,1.38,100.0,0.0
2020,11,2,4,22.34,100.0,1.35,100.0,0.0
2020,11,2,5,22.46,100.0,1.24,100.0,0.0
2020,11,2,6,22.68,99.64,1.07,99.94,55.05
2020,11,2,7,23.99,94.07,0.6,98.65,158.25
2020,11,2,8,25.41,83.91,0.63,97.89,280.15
2020,11,2,9,26.76,77.45,0.63,98.76,408.23
2020,11,2,10,27.94,73.19,0.64,97.88,542.78
2020,11,2,11,28.77,70.93,0.6,98.62,698.33
2020,11,2,12,29.25,70.03,0.53,95.61,769.78
2020,11,2,13,29.4,70.21,0.47,88.7,691.2
2020,11,2,14,29.27,71.18,0.54,75.3,579.35
2020,11,2,15,28.86,73.61,0.64,84.06,329.23
2020,11,2,16,28.29,79.34,0.54,88.54,150.23
